session_id,user_id,session_theme,start_time,end_time,reel_count,total_watch_seconds
SESS004937,U000396,mixed_scroll,2025-07-02T14:29:23,2025-07-02T14:34:02,10,185.5
SESS004938,U000396,cybersecurity,2025-01-04T00:08:23,2025-01-04T00:10:58,6,92.6
SESS004939,U000396,entertainment_heavy,2025-10-19T06:05:36,2025-10-19T06:08:00,4,92.6
SESS004940,U000396,backend_cloud,2025-07-12T23:22:38,2025-07-12T23:25:00,5,91.1
SESS004941,U000397,ai_python,2025-10-10T05:34:18,2025-10-10T05:38:08,7,149.0
SESS004942,U000397,mixed_scroll,2025-08-01T10:02:45,2025-08-01T10:05:42,7,120.0
SESS004943,U000397,dsa_java_interview,2025-08-19T01:33:51,2025-08-19T01:35:16,4,28.0
SESS004944,U000398,dsa_java_interview,2025-04-21T14:37:58,2025-04-21T14:40:12,6,87.5
SESS004945,U000398,backend_cloud,2025-10-22T01:45:44,2025-10-22T01:47:20,4,54.9
SESS004946,U000398,backend_cloud,2025-02-10T20:17:16,2025-02-10T20:22:47,9,235.3
SESS004947,U000398,dsa_java_interview,2025-09-06T01:29:49,2025-09-06T01:34:44,9,209.2
SESS004948,U000398,entertainment_heavy,2025-08-09T16:36:24,2025-08-09T16:39:03,5,103.8
SESS004949,U000398,entertainment_heavy,2025-06-30T03:18:10,2025-06-30T03:20:06,3,90.0
SESS004950,U000398,mixed_scroll,2025-11-14T10:30:26,2025-11-14T10:36:07,12,250.0
SESS004951,U000398,backend_cloud,2025-08-21T11:22:26,2025-08-21T11:27:29,11,201.4
SESS004952,U000399,gaming_hardware,2025-03-24T21:21:18,2025-03-24T21:26:06,7,200.4
SESS004953,U000399,mixed_scroll,2025-10-12T14:37:44,2025-10-12T14:42:15,7,208.9
SESS004954,U000399,backend_cloud,2025-08-30T18:08:03,2025-08-30T18:11:04,6,136.1
SESS004955,U000399,dsa_java_interview,2025-02-20T10:18:58,2025-02-20T10:22:52,6,173.3
SESS004956,U000400,mixed_scroll,2025-05-01T22:26:14,2025-05-01T22:31:05,9,190.8
SESS004957,U000400,gaming_hardware,2025-11-07T09:23:08,2025-11-07T09:24:08,3,32.7
SESS004958,U000400,entertainment_heavy,2025-06-07T10:58:55,2025-06-07T11:04:10,11,193.1
SESS004959,U000400,backend_cloud,2025-05-16T01:13:27,2025-05-16T01:15:52,4,100.1
SESS004960,U000400,backend_cloud,2025-04-06T07:57:11,2025-04-06T08:02:05,10,202.3
SESS004961,U000400,ai_python,2025-07-23T16:42:22,2025-07-23T16:43:41,3,61.7
SESS004962,U000401,mixed_scroll,2025-09-04T04:27:50,2025-09-04T04:34:41,11,277.1
SESS004963,U000401,dsa_java_interview,2025-05-11T11:52:44,2025-05-11T11:59:14,12,274.3
SESS004964,U000401,cybersecurity,2025-06-28T00:05:41,2025-06-28T00:07:03,4,32.3
SESS004965,U000401,mixed_scroll,2025-09-21T00:47:41,2025-09-21T00:50:45,7,103.6
SESS004966,U000401,dsa_java_interview,2025-09-07T08:32:46,2025-09-07T08:38:22,11,206.2
SESS004967,U000401,dsa_java_interview,2025-07-24T07:33:53,2025-07-24T07:37:42,8,138.5
SESS004968,U000401,gaming_hardware,2025-03-23T18:25:16,2025-03-23T18:30:34,12,198.4
SESS004969,U000401,backend_cloud,2025-01-02T13:04:47,2025-01-02T13:08:58,10,154.2
SESS004970,U000402,gaming_hardware,2025-06-22T11:28:20,2025-06-22T11:31:00,5,107.6
SESS004971,U000402,ai_python,2025-05-27T01:08:32,2025-05-27T01:15:25,12,269.6
SESS004972,U000402,entertainment_heavy,2025-05-21T15:07:59,2025-05-21T15:11:45,6,157.4
SESS004973,U000403,gaming_hardware,2025-07-04T15:20:58,2025-07-04T15:23:59,6,117.7
SESS004974,U000403,dsa_java_interview,2025-10-16T05:30:52,2025-10-16T05:34:53,8,180.6
SESS004975,U000403,entertainment_heavy,2025-03-10T00:56:16,2025-03-10T01:03:25,11,309.4
SESS004976,U000403,ai_python,2025-08-01T10:40:27,2025-08-01T10:45:20,11,171.8
SESS004977,U000403,gaming_hardware,2025-06-17T15:05:51,2025-06-17T15:10:43,8,222.8
SESS004978,U000403,dsa_java_interview,2025-10-13T06:53:46,2025-10-13T06:56:53,4,138.7
SESS004979,U000403,cybersecurity,2025-06-06T08:36:03,2025-06-06T08:42:56,11,293.6
SESS004980,U000403,mixed_scroll,2025-09-28T15:05:14,2025-09-28T15:11:21,10,237.4
SESS004981,U000404,backend_cloud,2025-05-07T09:14:13,2025-05-07T09:16:29,5,82.9
SESS004982,U000404,gaming_hardware,2025-03-11T04:57:30,2025-03-11T05:02:03,7,196.1
SESS004983,U000404,mixed_scroll,2025-04-11T21:02:55,2025-04-11T21:04:27,3,63.2
SESS004984,U000404,ai_python,2025-02-27T16:28:47,2025-02-27T16:31:28,5,102.8
SESS004985,U000405,gaming_hardware,2025-04-20T11:22:03,2025-04-20T11:26:52,9,203.5
SESS004986,U000405,mixed_scroll,2025-05-04T12:52:39,2025-05-04T12:57:35,9,204.1
SESS004987,U000405,cybersecurity,2025-11-08T21:48:18,2025-11-08T21:56:08,12,327.1
SESS004988,U000405,mixed_scroll,2025-08-07T01:58:00,2025-08-07T02:04:37,12,277.3
SESS004989,U000405,ai_python,2025-03-23T21:19:25,2025-03-23T21:24:36,12,197.8
SESS004990,U000405,entertainment_heavy,2025-06-21T19:37:24,2025-06-21T19:42:06,9,203.8
SESS004991,U000405,ai_python,2025-11-29T13:11:56,2025-11-29T13:14:47,4,132.3
SESS004992,U000405,ai_python,2025-07-04T20:17:12,2025-07-04T20:24:35,11,304.9
SESS004993,U000406,mixed_scroll,2025-10-05T16:42:40,2025-10-05T16:47:17,11,186.4
SESS004994,U000406,ai_python,2025-05-10T05:50:13,2025-05-10T05:55:40,12,220.4
SESS004995,U000406,entertainment_heavy,2025-03-12T23:37:52,2025-03-12T23:42:33,9,181.9
SESS004996,U000406,dsa_java_interview,2025-09-02T05:37:08,2025-09-02T05:40:57,8,151.1
SESS004997,U000406,backend_cloud,2025-01-03T04:51:22,2025-01-03T04:57:21,10,225.0
SESS004998,U000407,entertainment_heavy,2025-01-23T06:40:45,2025-01-23T06:46:24,12,224.0
SESS004999,U000407,cybersecurity,2025-01-07T19:55:43,2025-01-07T20:01:31,10,259.9
SESS005000,U000407,backend_cloud,2025-01-07T20:37:42,2025-01-07T20:41:40,6,183.5
SESS005001,U000408,backend_cloud,2025-05-26T12:10:41,2025-05-26T12:13:41,6,140.4
SESS005002,U000408,entertainment_heavy,2025-04-16T03:48:51,2025-04-16T03:54:19,10,189.3
SESS005003,U000408,entertainment_heavy,2025-07-09T21:28:53,2025-07-09T21:31:51,5,124.1
SESS005004,U000408,cybersecurity,2025-10-06T21:05:30,2025-10-06T21:09:34,8,178.5
SESS005005,U000408,backend_cloud,2025-09-09T15:12:12,2025-09-09T15:17:49,10,218.7
SESS005006,U000408,ai_python,2025-01-30T23:02:05,2025-01-30T23:04:44,6,75.5
SESS005007,U000408,entertainment_heavy,2025-11-10T09:14:41,2025-11-10T09:21:31,11,276.5
SESS005008,U000409,gaming_hardware,2025-05-26T16:25:24,2025-05-26T16:31:17,11,262.8
SESS005009,U000409,entertainment_heavy,2025-01-17T12:40:24,2025-01-17T12:42:08,3,57.0
SESS005010,U000409,cybersecurity,2025-04-28T12:31:51,2025-04-28T12:35:47,7,165.8
SESS005011,U000409,entertainment_heavy,2025-11-24T20:30:11,2025-11-24T20:36:10,10,235.3
SESS005012,U000409,entertainment_heavy,2025-07-20T23:36:45,2025-07-20T23:42:19,9,224.4
SESS005013,U000410,dsa_java_interview,2025-03-03T07:15:34,2025-03-03T07:17:43,4,82.8
SESS005014,U000410,backend_cloud,2025-05-10T20:00:17,2025-05-10T20:04:19,7,169.3
SESS005015,U000410,mixed_scroll,2025-04-04T16:30:30,2025-04-04T16:34:35,11,130.6
SESS005016,U000410,ai_python,2025-01-31T14:38:06,2025-01-31T14:43:35,10,206.1
SESS005017,U000410,cybersecurity,2025-09-24T17:55:20,2025-09-24T17:55:59,3,21.9
SESS005018,U000410,dsa_java_interview,2025-09-11T11:01:20,2025-09-11T11:04:14,5,111.9
SESS005019,U000410,mixed_scroll,2025-04-11T06:20:06,2025-04-11T06:23:37,6,151.9
SESS005020,U000411,ai_python,2025-08-16T09:49:54,2025-08-16T09:52:57,5,113.9
SESS005021,U000411,gaming_hardware,2025-04-25T05:28:15,2025-04-25T05:33:28,10,191.3
SESS005022,U000411,mixed_scroll,2025-03-10T02:38:22,2025-03-10T02:40:32,5,75.3
SESS005023,U000412,backend_cloud,2025-06-15T06:21:29,2025-06-15T06:22:56,3,52.3
SESS005024,U000412,entertainment_heavy,2025-11-18T23:22:14,2025-11-18T23:24:51,5,127.6
SESS005025,U000412,ai_python,2025-07-19T23:58:24,2025-07-20T00:03:44,11,213.5
SESS005026,U000412,mixed_scroll,2025-05-13T06:17:26,2025-05-13T06:22:47,12,203.6
SESS005027,U000413,mixed_scroll,2025-09-27T07:02:29,2025-09-27T07:07:47,12,193.0
SESS005028,U000413,dsa_java_interview,2025-03-06T11:41:30,2025-03-06T11:42:48,4,41.4
SESS005029,U000413,gaming_hardware,2025-03-18T11:31:17,2025-03-18T11:33:17,5,95.6
SESS005030,U000413,cybersecurity,2025-08-16T00:09:11,2025-08-16T00:12:16,6,136.1
SESS005031,U000413,cybersecurity,2025-05-22T02:08:58,2025-05-22T02:13:03,8,181.9
SESS005032,U000414,ai_python,2025-03-30T00:56:00,2025-03-30T00:59:19,6,151.3
SESS005033,U000414,dsa_java_interview,2025-03-21T02:01:37,2025-03-21T02:06:31,9,209.5
SESS005034,U000414,gaming_hardware,2025-07-06T12:01:14,2025-07-06T12:03:54,6,89.8
SESS005035,U000415,cybersecurity,2025-01-04T10:52:42,2025-01-04T10:59:54,11,286.9
SESS005036,U000415,ai_python,2025-04-14T00:24:29,2025-04-14T00:26:50,5,116.1
SESS005037,U000415,gaming_hardware,2025-05-21T00:58:27,2025-05-21T01:05:12,12,255.7
SESS005038,U000415,backend_cloud,2025-09-28T22:12:33,2025-09-28T22:17:10,9,156.0
SESS005039,U000415,dsa_java_interview,2025-09-02T09:22:48,2025-09-02T09:28:11,10,219.5
SESS005040,U000416,mixed_scroll,2025-01-21T11:50:26,2025-01-21T11:52:02,3,71.3
SESS005041,U000416,ai_python,2025-08-11T03:47:48,2025-08-11T03:51:02,6,102.4
SESS005042,U000416,cybersecurity,2025-11-30T22:42:47,2025-11-30T22:49:09,11,256.7
SESS005043,U000416,cybersecurity,2025-05-03T12:02:16,2025-05-03T12:07:45,9,216.8
SESS005044,U000416,entertainment_heavy,2025-02-13T11:37:12,2025-02-13T11:40:46,8,113.3
SESS005045,U000416,backend_cloud,2025-06-27T06:42:33,2025-06-27T06:45:26,6,106.9
SESS005046,U000416,dsa_java_interview,2025-08-20T09:09:45,2025-08-20T09:16:37,12,288.1
SESS005047,U000417,dsa_java_interview,2025-11-03T11:21:09,2025-11-03T11:27:20,12,247.7
SESS005048,U000417,entertainment_heavy,2025-02-17T09:51:12,2025-02-17T09:58:05,10,277.5
SESS005049,U000417,dsa_java_interview,2025-08-12T22:01:38,2025-08-12T22:04:58,4,149.2
SESS005050,U000417,ai_python,2025-11-27T23:52:58,2025-11-27T23:56:58,7,167.3
SESS005051,U000417,dsa_java_interview,2025-07-09T06:46:17,2025-07-09T06:49:55,7,153.5
SESS005052,U000417,entertainment_heavy,2025-09-07T13:54:55,2025-09-07T13:56:45,4,79.7
SESS005053,U000417,dsa_java_interview,2025-11-20T03:26:27,2025-11-20T03:31:24,8,219.3
SESS005054,U000417,dsa_java_interview,2025-10-07T21:05:09,2025-10-07T21:07:14,4,84.1
SESS005055,U000418,backend_cloud,2025-10-31T15:51:24,2025-10-31T15:53:35,3,109.7
SESS005056,U000418,gaming_hardware,2025-10-28T06:07:58,2025-10-28T06:10:10,3,86.7
SESS005057,U000418,entertainment_heavy,2025-01-28T00:19:49,2025-01-28T00:21:50,4,59.3
SESS005058,U000418,dsa_java_interview,2025-11-19T06:08:25,2025-11-19T06:14:19,12,266.2
SESS005059,U000419,gaming_hardware,2025-07-25T15:21:08,2025-07-25T15:23:44,4,115.5
SESS005060,U000419,mixed_scroll,2025-07-20T05:47:21,2025-07-20T05:52:46,12,224.1
SESS005061,U000419,mixed_scroll,2025-02-04T02:00:28,2025-02-04T02:06:14,11,241.7
SESS005062,U000419,backend_cloud,2025-07-10T03:44:45,2025-07-10T03:46:06,3,57.3
SESS005063,U000420,entertainment_heavy,2025-07-07T15:11:30,2025-07-07T15:13:46,6,87.0
SESS005064,U000420,gaming_hardware,2025-08-15T14:40:42,2025-08-15T14:41:59,3,46.2
SESS005065,U000420,backend_cloud,2025-06-15T18:34:56,2025-06-15T18:41:29,11,290.7
SESS005066,U000420,gaming_hardware,2025-10-31T08:21:15,2025-10-31T08:27:35,11,269.4
SESS005067,U000420,cybersecurity,2025-04-26T16:38:52,2025-04-26T16:42:11,7,137.1
SESS005068,U000421,ai_python,2025-06-28T11:25:31,2025-06-28T11:27:51,4,72.6
SESS005069,U000421,mixed_scroll,2025-03-25T17:38:53,2025-03-25T17:40:38,4,57.8
SESS005070,U000421,entertainment_heavy,2025-06-29T20:07:06,2025-06-29T20:10:14,5,118.0
SESS005071,U000421,backend_cloud,2025-11-05T08:36:45,2025-11-05T08:42:16,10,242.7
SESS005072,U000422,entertainment_heavy,2025-01-04T13:04:17,2025-01-04T13:11:16,8,300.4
SESS005073,U000422,dsa_java_interview,2025-08-12T19:59:31,2025-08-12T20:04:17,8,219.2
SESS005074,U000422,gaming_hardware,2025-01-18T17:32:55,2025-01-18T17:36:57,8,131.8
SESS005075,U000422,dsa_java_interview,2025-04-26T09:01:45,2025-04-26T09:04:12,5,94.5
SESS005076,U000422,entertainment_heavy,2025-03-14T19:35:32,2025-03-14T19:36:44,3,31.0
SESS005077,U000422,dsa_java_interview,2025-08-21T18:27:20,2025-08-21T18:30:11,4,139.9
SESS005078,U000423,dsa_java_interview,2025-10-26T01:29:08,2025-10-26T01:34:41,12,244.0
SESS005079,U000423,ai_python,2025-11-18T22:01:12,2025-11-18T22:04:07,4,149.4
SESS005080,U000423,ai_python,2025-06-24T12:08:23,2025-06-24T12:13:35,7,218.3
SESS005081,U000424,gaming_hardware,2025-04-02T18:30:00,2025-04-02T18:30:56,3,40.2
SESS005082,U000424,entertainment_heavy,2025-02-16T18:53:05,2025-02-16T18:59:56,12,298.1
SESS005083,U000424,gaming_hardware,2025-10-08T00:21:20,2025-10-08T00:23:22,4,74.8
SESS005084,U000424,ai_python,2025-07-09T06:55:33,2025-07-09T06:59:41,8,179.8
SESS005085,U000424,dsa_java_interview,2025-09-28T20:26:12,2025-09-28T20:30:54,9,193.4
SESS005086,U000424,dsa_java_interview,2025-04-01T07:44:07,2025-04-01T07:45:21,3,47.6
SESS005087,U000424,mixed_scroll,2025-09-01T23:45:59,2025-09-01T23:50:04,8,163.0
SESS005088,U000425,entertainment_heavy,2025-02-18T06:26:59,2025-02-18T06:32:52,12,229.6
SESS005089,U000425,mixed_scroll,2025-05-07T19:32:46,2025-05-07T19:38:48,11,273.3
SESS005090,U000425,gaming_hardware,2025-06-04T13:59:10,2025-06-04T14:03:12,6,170.9
SESS005091,U000425,mixed_scroll,2025-03-06T16:15:19,2025-03-06T16:21:43,12,227.3
SESS005092,U000425,ai_python,2025-11-05T15:18:27,2025-11-05T15:22:22,8,151.3
SESS005093,U000426,cybersecurity,2025-11-19T21:36:25,2025-11-19T21:42:03,9,238.5
SESS005094,U000426,ai_python,2025-08-06T05:07:10,2025-08-06T05:11:47,8,193.8
SESS005095,U000426,dsa_java_interview,2025-04-03T07:22:49,2025-04-03T07:25:58,8,114.6
SESS005096,U000426,ai_python,2025-02-26T02:36:01,2025-02-26T02:40:55,10,204.4
SESS005097,U000426,mixed_scroll,2025-04-01T13:02:29,2025-04-01T13:09:26,11,290.2
SESS005098,U000427,entertainment_heavy,2025-03-06T06:10:18,2025-03-06T06:16:32,12,216.2
SESS005099,U000427,mixed_scroll,2025-07-07T07:18:14,2025-07-07T07:22:00,7,149.5
SESS005100,U000427,mixed_scroll,2025-05-28T18:57:00,2025-05-28T18:58:57,5,49.3
SESS005101,U000427,mixed_scroll,2025-10-29T09:36:21,2025-10-29T09:41:33,12,217.3
SESS005102,U000428,cybersecurity,2025-05-11T13:50:14,2025-05-11T13:54:58,9,179.9
SESS005103,U000428,ai_python,2025-09-02T05:18:01,2025-09-02T05:20:29,4,98.8
SESS005104,U000428,gaming_hardware,2025-04-19T03:52:16,2025-04-19T03:55:51,11,94.9
SESS005105,U000429,cybersecurity,2025-03-19T03:32:26,2025-03-19T03:36:02,9,140.1
SESS005106,U000429,backend_cloud,2025-09-25T15:16:13,2025-09-25T15:21:46,9,248.0
SESS005107,U000429,entertainment_heavy,2025-09-12T03:23:26,2025-09-12T03:28:02,9,176.6
SESS005108,U000429,dsa_java_interview,2025-05-18T11:53:05,2025-05-18T11:55:51,5,134.7
SESS005109,U000429,dsa_java_interview,2025-07-09T09:19:25,2025-07-09T09:24:55,8,242.2
SESS005110,U000429,entertainment_heavy,2025-04-01T23:05:46,2025-04-01T23:13:21,10,337.2
SESS005111,U000429,entertainment_heavy,2025-03-11T23:46:31,2025-03-11T23:49:56,5,150.4
SESS005112,U000429,dsa_java_interview,2025-07-26T04:41:09,2025-07-26T04:46:03,8,235.2
SESS005113,U000430,mixed_scroll,2025-02-18T04:41:39,2025-02-18T04:46:57,9,191.2
SESS005114,U000430,backend_cloud,2025-03-04T11:23:04,2025-03-04T11:26:52,5,155.1
SESS005115,U000430,ai_python,2025-04-07T17:55:00,2025-04-07T17:58:03,6,113.9
SESS005116,U000430,gaming_hardware,2025-05-02T10:59:04,2025-05-02T11:03:15,10,174.8
SESS005117,U000430,dsa_java_interview,2025-08-03T02:05:30,2025-08-03T02:11:28,11,259.8
SESS005118,U000431,dsa_java_interview,2025-08-31T22:11:13,2025-08-31T22:14:50,8,111.9
SESS005119,U000431,backend_cloud,2025-03-18T11:12:51,2025-03-18T11:15:46,5,130.7
SESS005120,U000431,mixed_scroll,2025-08-07T03:31:12,2025-08-07T03:33:24,7,81.4
SESS005121,U000431,ai_python,2025-07-05T18:57:05,2025-07-05T19:02:02,11,178.2
SESS005122,U000431,gaming_hardware,2025-09-27T18:59:51,2025-09-27T19:06:57,12,324.0
SESS005123,U000431,mixed_scroll,2025-10-06T23:44:51,2025-10-06T23:46:02,3,56.5
SESS005124,U000431,dsa_java_interview,2025-03-05T14:14:37,2025-03-05T14:16:11,4,62.8
SESS005125,U000432,backend_cloud,2025-02-17T17:37:21,2025-02-17T17:40:51,4,166.4
SESS005126,U000432,backend_cloud,2025-09-21T23:41:09,2025-09-21T23:45:13,7,164.0
SESS005127,U000432,mixed_scroll,2025-01-31T06:23:45,2025-01-31T06:28:53,9,208.1
SESS005128,U000433,ai_python,2025-04-14T07:47:06,2025-04-14T07:53:49,12,274.8
SESS005129,U000433,gaming_hardware,2025-07-31T14:15:12,2025-07-31T14:21:48,11,263.9
SESS005130,U000433,ai_python,2025-11-25T07:29:38,2025-11-25T07:30:48,5,34.2
SESS005131,U000434,ai_python,2025-02-07T23:22:42,2025-02-07T23:26:46,8,153.3
SESS005132,U000434,mixed_scroll,2025-01-29T15:04:27,2025-01-29T15:06:30,5,68.3
SESS005133,U000434,gaming_hardware,2025-11-06T03:24:02,2025-11-06T03:25:29,3,56.7
SESS005134,U000434,dsa_java_interview,2025-09-18T02:49:21,2025-09-18T02:51:53,6,109.7
SESS005135,U000434,ai_python,2025-05-29T21:13:12,2025-05-29T21:17:10,7,155.5
SESS005136,U000434,cybersecurity,2025-03-15T13:37:01,2025-03-15T13:38:53,4,73.6
SESS005137,U000434,ai_python,2025-01-17T13:00:11,2025-01-17T13:03:40,7,145.9
SESS005138,U000435,mixed_scroll,2025-11-12T06:57:00,2025-11-12T07:03:45,12,241.4
SESS005139,U000435,backend_cloud,2025-02-25T11:59:21,2025-02-25T12:04:41,11,220.0
SESS005140,U000435,dsa_java_interview,2025-08-11T23:00:54,2025-08-11T23:03:37,5,123.8
SESS005141,U000436,mixed_scroll,2025-04-13T14:28:39,2025-04-13T14:35:34,12,279.2
SESS005142,U000436,mixed_scroll,2025-03-19T07:46:13,2025-03-19T07:49:53,7,137.9
SESS005143,U000436,ai_python,2025-06-23T05:13:39,2025-06-23T05:17:13,5,156.4
SESS005144,U000436,gaming_hardware,2025-06-29T22:32:45,2025-06-29T22:34:54,3,98.3
SESS005145,U000436,backend_cloud,2025-09-14T22:52:25,2025-09-14T22:55:38,4,169.7
SESS005146,U000437,cybersecurity,2025-05-25T20:46:04,2025-05-25T20:52:06,12,202.3
SESS005147,U000437,gaming_hardware,2025-02-10T19:45:46,2025-02-10T19:47:42,4,78.3
SESS005148,U000437,dsa_java_interview,2025-07-30T20:45:56,2025-07-30T20:49:07,8,129.0
SESS005149,U000437,mixed_scroll,2025-02-22T04:38:12,2025-02-22T04:40:14,5,58.9
SESS005150,U000437,entertainment_heavy,2025-08-14T14:12:45,2025-08-14T14:15:51,7,128.9
SESS005151,U000437,ai_python,2025-07-07T17:01:59,2025-07-07T17:06:04,8,146.6
SESS005152,U000437,ai_python,2025-05-06T11:44:59,2025-05-06T11:47:24,6,102.0
SESS005153,U000437,ai_python,2025-06-26T12:55:17,2025-06-26T12:56:42,3,56.8
SESS005154,U000438,dsa_java_interview,2025-10-09T06:58:35,2025-10-09T07:02:14,9,149.2
SESS005155,U000438,mixed_scroll,2025-10-03T20:55:43,2025-10-03T21:02:02,12,257.7
SESS005156,U000438,ai_python,2025-06-25T15:42:26,2025-06-25T15:45:27,7,115.6
SESS005157,U000439,entertainment_heavy,2025-11-26T23:26:27,2025-11-26T23:29:00,5,106.2
SESS005158,U000439,mixed_scroll,2025-07-03T05:08:34,2025-07-03T05:12:36,9,190.5
SESS005159,U000439,gaming_hardware,2025-04-14T13:33:56,2025-04-14T13:36:23,6,100.8
SESS005160,U000439,gaming_hardware,2025-07-16T03:33:42,2025-07-16T03:37:27,7,127.9
SESS005161,U000439,mixed_scroll,2025-06-02T22:40:21,2025-06-02T22:46:32,11,241.2
SESS005162,U000439,gaming_hardware,2025-07-22T17:31:33,2025-07-22T17:36:42,9,236.2
SESS005163,U000439,gaming_hardware,2025-11-30T10:50:50,2025-11-30T10:52:22,4,66.8
SESS005164,U000440,ai_python,2025-06-06T18:00:41,2025-06-06T18:08:45,12,332.9
SESS005165,U000440,dsa_java_interview,2025-10-18T02:45:26,2025-10-18T02:49:19,7,170.7
SESS005166,U000440,dsa_java_interview,2025-05-26T03:11:03,2025-05-26T03:17:54,11,301.9
SESS005167,U000440,ai_python,2025-02-09T16:11:17,2025-02-09T16:17:54,11,298.7
SESS005168,U000440,entertainment_heavy,2025-06-05T01:34:49,2025-06-05T01:37:41,4,134.6
SESS005169,U000440,backend_cloud,2025-08-16T02:34:36,2025-08-16T02:38:12,7,128.8
SESS005170,U000441,backend_cloud,2025-05-04T04:28:53,2025-05-04T04:32:32,5,167.4
SESS005171,U000441,entertainment_heavy,2025-05-21T03:45:10,2025-05-21T03:51:46,12,288.3
SESS005172,U000441,gaming_hardware,2025-01-10T21:31:40,2025-01-10T21:33:43,4,68.5
SESS005173,U000441,backend_cloud,2025-01-13T02:27:31,2025-01-13T02:30:58,5,149.6
SESS005174,U000441,dsa_java_interview,2025-02-01T05:30:30,2025-02-01T05:35:40,10,202.7
SESS005175,U000442,entertainment_heavy,2025-02-14T21:39:21,2025-02-14T21:41:04,4,64.1
SESS005176,U000442,gaming_hardware,2025-06-16T05:28:47,2025-06-16T05:31:19,3,123.8
SESS005177,U000442,entertainment_heavy,2025-06-09T18:22:47,2025-06-09T18:28:44,9,240.8
SESS005178,U000442,gaming_hardware,2025-01-27T16:04:41,2025-01-27T16:06:48,5,76.9
SESS005179,U000442,backend_cloud,2025-07-06T15:21:59,2025-07-06T15:24:19,4,94.9
SESS005180,U000442,gaming_hardware,2025-04-30T02:44:48,2025-04-30T02:45:25,3,23.8
SESS005181,U000442,gaming_hardware,2025-06-11T20:26:40,2025-06-11T20:30:31,7,167.1
SESS005182,U000443,backend_cloud,2025-02-03T02:19:44,2025-02-03T02:24:26,9,193.4
SESS005183,U000443,mixed_scroll,2025-05-09T08:24:29,2025-05-09T08:26:19,4,58.8
SESS005184,U000443,ai_python,2025-11-10T21:55:16,2025-11-10T22:02:09,12,285.5
SESS005185,U000443,cybersecurity,2025-09-04T06:10:50,2025-09-04T06:15:42,11,193.6
SESS005186,U000444,gaming_hardware,2025-10-24T06:31:18,2025-10-24T06:35:49,8,201.8
SESS005187,U000444,mixed_scroll,2025-04-14T01:06:33,2025-04-14T01:09:11,6,90.1
SESS005188,U000444,gaming_hardware,2025-01-09T03:23:01,2025-01-09T03:28:41,8,249.5
SESS005189,U000444,dsa_java_interview,2025-01-25T22:39:33,2025-01-25T22:45:15,11,221.7
SESS005190,U000444,gaming_hardware,2025-10-19T23:39:47,2025-10-19T23:46:02,9,309.6
SESS005191,U000445,dsa_java_interview,2025-01-24T00:06:19,2025-01-24T00:11:47,9,220.6
SESS005192,U000445,cybersecurity,2025-03-29T15:27:43,2025-03-29T15:34:31,10,273.7
SESS005193,U000445,ai_python,2025-04-20T14:58:12,2025-04-20T14:59:29,3,62.0
SESS005194,U000445,backend_cloud,2025-06-05T20:09:07,2025-06-05T20:11:14,3,98.1
SESS005195,U000445,mixed_scroll,2025-07-17T08:47:13,2025-07-17T08:49:09,4,69.0
SESS005196,U000445,gaming_hardware,2025-10-07T12:46:06,2025-10-07T12:50:43,9,194.5
SESS005197,U000446,mixed_scroll,2025-03-23T03:08:34,2025-03-23T03:15:02,11,240.5
SESS005198,U000446,ai_python,2025-01-19T07:32:45,2025-01-19T07:37:43,10,199.4
SESS005199,U000446,entertainment_heavy,2025-01-08T13:39:57,2025-01-08T13:41:10,3,49.4
SESS005200,U000447,backend_cloud,2025-08-10T10:45:56,2025-08-10T10:47:33,4,55.9
SESS005201,U000447,mixed_scroll,2025-08-07T05:36:06,2025-08-07T05:37:36,3,59.2
SESS005202,U000447,entertainment_heavy,2025-11-17T06:48:16,2025-11-17T06:50:49,4,123.2
SESS005203,U000447,mixed_scroll,2025-04-19T00:11:12,2025-04-19T00:16:44,10,259.6
SESS005204,U000447,gaming_hardware,2025-08-22T17:23:33,2025-08-22T17:27:14,7,168.6
SESS005205,U000447,cybersecurity,2025-03-08T11:01:08,2025-03-08T11:07:21,10,266.9
SESS005206,U000447,mixed_scroll,2025-02-13T03:56:57,2025-02-13T04:03:18,12,272.0
SESS005207,U000447,mixed_scroll,2025-02-23T10:05:50,2025-02-23T10:10:06,8,180.1
SESS005208,U000448,dsa_java_interview,2025-09-30T21:28:29,2025-09-30T21:35:11,12,243.1
SESS005209,U000448,gaming_hardware,2025-02-11T14:00:34,2025-02-11T14:06:42,12,273.7
SESS005210,U000448,backend_cloud,2025-07-29T14:25:00,2025-07-29T14:27:24,5,94.1
SESS005211,U000448,cybersecurity,2025-02-09T19:57:58,2025-02-09T20:02:51,12,177.5
SESS005212,U000448,entertainment_heavy,2025-04-28T10:50:41,2025-04-28T10:52:55,5,95.8
SESS005213,U000448,cybersecurity,2025-01-12T05:43:36,2025-01-12T05:49:33,11,231.4
SESS005214,U000448,backend_cloud,2025-10-24T12:53:09,2025-10-24T12:53:54,3,26.4
SESS005215,U000448,backend_cloud,2025-03-16T03:33:18,2025-03-16T03:36:20,3,124.3
SESS005216,U000449,dsa_java_interview,2025-08-31T13:21:02,2025-08-31T13:26:59,9,213.3
SESS005217,U000449,ai_python,2025-01-27T02:19:53,2025-01-27T02:26:30,11,262.8
